Irradiance,Ambient_Temperature,Sun_Azimuth,Sun_Elevation,System_Power,System_Age,System_Status,Fault_Type
91,18.4,98.1,16.6,333.43996056476,0.652849544450791,1,1
35,10.5,32.2,18.2,0,0.989494797820749,1,1
650,22.5,-3.3,46,4498.35835288391,0.56624490865935,1,1
559,15.1,-42.5,38.7,4070.0878565557,0.453080775265572,1,1
237,3,-28.2,11.6,2677.44618660048,0.963381410706259,1,1
299,8.7,69,6.7,1931.09662268786,0.920415896910554,1,1
619,14,-80.6,30,2850.56985849272,1.17474606275411,1,1
475,9.9,-72.5,23.3,3052.31072501997,1.10518981714994,1,1
788,15.6,109.3,4,4543.31782132785,0.832267492800936,1,1
231,11,32.2,18.2,2646.49462311749,1.49798041431776,1,1
131,16,0.1,34.9,584.834307519469,0.797209475729728,1,1
795,20.5,-6.4,61,4726.84059740689,0.7866757124707,1,1
256,5.9,-23.3,28.1,1362.80445302712,0.797975224363437,1,1
353,9.8,-17.4,33.2,3230.31139867927,0.818012543769305,1,1
261,16.5,-33.1,57.9,1204.15074307293,0.923388079750959,1,1
172,6.6,-14.2,15.1,1523.28694392963,0.579509763760973,1,1
389,19.9,-51.1,46.8,2230.34390096293,0.950191391158772,1,1
667,21.8,-33.1,57.9,3946.11227090603,0.864732440539448,1,1
734,15.7,-92.5,20.6,3856.30763964986,1.34999971391029,1,1
426,8.1,27.1,27.2,3396.3703666544,1.10060752623445,1,1
329,26.5,86.3,25.8,1685.68494347785,0.904422073364793,1,1
501,17.7,41.5,47,2725.77196290829,0.512713120248596,1,1
436,20.8,37.1,40.6,3225.18617726218,0.543717714028907,1,1
223,14.2,-62.6,37.7,1016.7686421037,1.03885721591436,1,1
738,13.1,-4.5,42.8,5000,0,1,1
761,21.3,41.5,46.9,4271.45051040078,0.859327872528491,1,1
295,21.4,73.4,34.9,1399.65050066608,0.622834936375819,1,1
396,19.2,102.1,20.1,1932.65634543291,0.532254984372849,1,1
127,-2.4,10.6,14.3,993.865227011557,0.425585760677681,1,1
790,15.3,-63,37.9,4547.91399726737,1.18861793304204,1,1
488,13,20.5,51.8,2866.56495025822,0.248352212563696,1,1
690,8.4,-57.5,27.9,4446.46542605936,0.973853579388823,1,1
418,22.8,-3.4,46.3,2567.46023520897,0.935444966152062,1,1
103,0.2,0,16.1,554.257355496832,1.06297103564313,1,1
510,17.4,97.6,12.9,2798.05381191108,0.470408654769411,1,1
254,7.1,56.1,14.7,1379.758584632,0.746749891890325,1,1
297,19.2,78.5,36.8,1373.58775828896,0.596687704816644,1,1
250,8.6,-23.3,28.1,1557.42459104117,0.605098349480379,1,1
103,4.6,0,16.2,519.567408379357,0.591829007594668,1,1
370,3.5,63.1,0,3646.29995972073,0.956431890806791,1,1
38,10.7,45.6,12.1,0,1.09406602049618,1,1
325,18,-54.3,51.4,1535.68362071471,1.25167251130273,1,1
504,3,56.2,14.9,3775.61123362961,0.537950657377727,1,1
202,17.4,113.1,11.3,785.414041339837,0.529520477200258,1,1
227,-1.8,-21.1,18.6,1652.72215728393,0.82642250119157,1,1
857,13.8,-70.5,43.2,4923.76969827172,0.901048404029151,1,1
245,18.3,0.2,34.6,1683.75154335689,1.04952372222618,1,1
224,3.7,9.1,20.4,1646.65554964261,1.1837006840485,1,1
40,3.9,41.2,6.3,97.8671320638829,1.24396858620372,1,1
479,15.3,-63,37.8,2744.36394350686,0.741069809383723,1,1
468,12,-72.5,23.3,3368.26041497108,0.727369438282843,1,1
550,20.9,-2.6,53.1,3113.38018357712,0.529367858261655,1,1
711,4.8,-95.5,1.6,4504.2627064021,0.570589273607962,1,1
393,18.8,113.1,11.3,1821.56177708325,1.55569667957993,1,1
379,17.7,-46.3,45.3,2125.4686880024,0.796367467523797,1,1
431,23.3,-51.5,51.3,2394.84663485527,1.00081018284602,1,1
779,17.6,-24.4,40.4,5000,0.78995381906965,1,1
21,12.3,28.2,11.7,0,0.775398921457072,1,1
534,20.2,18.1,54.9,3020.12836216016,1.0579531496171,1,1
619,24.8,81.1,17,4551.33747520975,0.768608114499999,1,1
71,21.8,-7,55.8,281.750159034294,0.729822057320684,1,1
682,18.2,46.3,53.2,4054.00360886129,0.78911370985418,1,1
250,2.8,-29.1,19.2,2273.54049363544,1.00852696819871,1,1
393,13.6,51.1,6.5,3200.853803703,0.505453080503141,1,1
551,16.3,-93,20.7,3264.99416752013,1.04799070673225,1,1
744,19.2,-84.2,34.2,4387.54177127452,0.838640547336018,1,1
648,11,-77,29.2,3789.22948149073,0.597841590910811,1,1
256,15.2,24.5,11.5,2400.67194583555,1.25229044162101,1,1
624,23,37.1,40.6,4599.00128644161,0.556921574067403,1,1
456,16.4,109.3,4,2637.88667351166,1.07318324390243,1,1
114,2.4,-30.6,9.6,842.257975134439,1.02856860330921,1,1
530,15.7,-92.5,20.6,3181.25145349404,1.16476381508142,1,1
39,2.1,24.1,17.9,0,0.787425567285301,1,1
115,10.8,65.2,23.9,496.191866355805,0.846750164069957,1,1
432,6.7,9.1,20.6,3875.51742578371,0.446661159071297,1,1
37,9.7,0,16.2,0,0.445402577667847,1,1
392,11.2,-89.1,19.9,2135.14864229103,1.20076413762561,1,1
426,22.1,-6.4,61,2291.44630844745,1.39211563998296,1,1
71,8.5,24.5,11.5,310.918774078693,0.971497453998242,1,1
367,8,-53.1,16.3,2430.86838908665,0.617151402980639,1,1
57,8.2,-14.1,22.6,205.49038293632,0.676960488256997,1,1
116,5,41.2,6.4,832.873737678549,1.16617001618115,1,1
825,21.3,78.2,38.4,5000,1.32169505193991,1,1
36,10.5,46,12.4,0,1.16263419193541,1,1
273,22,-54.3,51.4,1186.05665312293,0.398015041323207,1,1
277,23.9,45.2,54.7,1198.68063530915,1.16998991335076,1,1
370,4.5,51.1,6.5,3508.11942071982,1.17605144783636,1,1
368,10.9,50.1,22.8,3049.24392975667,1.04062766890013,1,1
172,7.3,24.1,17.8,1284.54797833119,0.893998099002608,1,1
373,13.9,-95.4,1.4,2058.03794378658,1.2716820495871,1,1
730,13.4,-42.3,35.3,4878.31820772648,0.947146008105118,1,1
702,22.9,-6.6,55.7,4268.82597781268,1.39937898402793,1,1
113,17.7,-6.4,61,472.060132121736,1.17342989760959,1,1
108,12.2,-30.6,9.5,559.377413596821,1.07262339617473,1,1
756,18.9,21.3,59.8,4404.10439192886,0.574881804354996,1,1
239,4.8,18.2,33.1,1600.05809495695,1.29418545915333,1,1
617,23,58.5,43.3,3978.39227459123,1.0001060960524,1,1
660,11.1,-85,14,4687.65217481057,1.48559600018275,1,1
224,9.4,24.5,11.5,2332.67292363698,0.413698845866515,1,1
59,4.1,41.2,6.4,266.779884645688,0.664986150398325,1,1
174,13.8,-63.3,15.3,855.354301076922,1.00293270355531,1,1
19,1.7,41.2,6.3,0,1.04980200022411,1,1
682,17.9,64.3,45.6,4072.92871550862,0.621848796240131,1,1
287,9.5,-76,6.8,1989.74675821901,1.03132514295302,1,1
526,21.2,98.1,16.6,2931.58646781286,0.969469232189221,1,1
341,15.1,78.5,36.9,1654.77345565447,1.48766440036769,1,1
103,9.3,-34.3,29.1,457.484410875992,0.976220543140861,1,1
521,20.4,-85,14,3448.24253139669,1.08603654728509,1,1
646,9.7,-46.2,45.2,3881.59018130389,0.550041335391035,1,1
493,11.1,-57.5,27.9,2986.43948754998,0.340602736286434,1,1
534,9.9,-100.5,10.7,3176.97906645529,1.04573294409592,1,1
124,5.7,-14.1,22.6,621.512700467574,0.667881027852998,1,1
373,7.7,89.6,5.9,2329.41866772905,1.34885847633283,1,1
146,5.2,32.2,18.2,1104.40828237862,1.09377215935855,1,1
637,14.6,81.1,17.3,4825.9695385275,0.567760344384745,1,1
83,10.6,63.2,0,357.325317236316,1.23177258895503,1,1
504,3.1,42.3,21.9,3717.61884690775,0.936042114898128,1,1
623,21.8,113.1,11.3,3580.91695148096,0.73923984581919,1,1
378,14.5,-63,37.8,2068.54794674687,0.779468518693353,1,1
18,3.2,-28.1,11.7,0,0.519941915073521,1,1
301,19.4,50.1,22.8,2034.8046706395,1.07878661561304,1,1
355,0.2,-48.3,8,3861.33689098961,0.689259453498364,1,1
539,14.7,65.2,23.9,3775.88987597268,1.05313578049045,1,1
159,-0.2,-35.2,14.2,919.588864044974,0.898005272921378,1,1
59,14.9,32.1,18.1,140.860546798105,0.579274418014842,1,1
163,7.6,-41.2,6.4,1600.38795965154,0.763372033106592,1,1
701,13.7,-24.4,40.2,4946.02662325285,0.532373025262744,1,1
229,1.9,-43.4,4,2005.69410336265,0.882760945400333,1,1
571,19.6,64.3,45.5,3228.61660556037,0.284300977988881,1,1
730,18.2,-80.5,29.9,5000,0.965429378508088,1,1
76,9.6,-23.3,27.9,300.696610044779,1.77630229653337,1,1
219,8.7,58.4,4.8,2087.79693327179,0.713184384050049,1,1
755,16.6,-51.1,46.7,5000,0.741828930199048,1,1
63,10,27.1,27,218.781017442562,1.01947056215206,1,1
393,18.1,-118.2,7.4,2233.67667080094,0.794595794739046,1,1
359,23.8,81.1,17.3,2257.57014332313,0.71732597639647,1,1
753,26.2,-6.4,61,4395.09338343223,0.14905109133577,1,1
667,14.3,93.1,8,4585.10288238971,1.04677316437055,1,1
410,12.6,-24.2,43.8,2713.15330837989,0.995363387716199,1,1
837,20.9,-46.3,45.4,4678.50776996563,1.19189671014833,1,1
622,20.4,78.5,36.8,3248.88164272243,0.845271591628502,1,1
345,15.1,18.2,33.1,2680.24834763121,0.715411092789762,1,1
787,21.4,-2.6,53.1,4884.29753446408,0.699021965242707,1,1
68,-1.8,-17.2,13.4,297.684964078172,0.68427403440575,1,1
284,8.9,37.6,6.7,3239.45768425158,0.586347661377468,1,1
696,7.6,-72.5,23.3,5000,1.11802139834404,1,1
483,15.4,-70.5,43.2,2553.26954504437,0.894997441623659,1,1
435,22.2,40.4,50.4,2512.46877204641,1.0270353344209,1,1
71,8.2,38.1,13,302.629866774933,0.848820832017642,1,1
220,16.4,-17.5,33.3,1357.96912977007,1.05674509307209,1,1
137,10,-56.1,6.6,654.882795413645,1.0063328773628,1,1
381,2.5,-48.3,7.9,3699.80743058393,1.34685087924532,1,1
574,15,-107.2,16,3125.1875244948,1.00334973441371,1,1
292,6.3,32.1,18,2554.95185614873,0.520470391142655,1,1
817,21.8,113.1,11.3,4746.75966587584,1.37561407236133,1,1
822,13.4,-96.1,25,4878.35547905697,1.37251319413151,1,1
68,6.6,10.6,14.3,289.021063762265,0.792448322588577,1,1
247,7.2,-66.1,8.5,1256.07935065144,0.501607236535793,1,1
77,15.7,-51.4,51.3,313.66441669508,0.951951100286393,1,1
609,20.6,125,1.6,3441.31426537728,0.881442101515543,1,1
740,28.4,63.5,47.2,4303.44529937458,0.936027057422412,1,1
540,14.6,68.6,6.6,3887.48813691224,1.11210168756115,1,1
794,19.1,73.5,31.4,5000,1.14966343665919,1,1
574,10.8,90,6,3870.49744596945,1.17499289226907,1,1
501,10.1,-26.2,51,3027.21899112169,1.19205434109428,1,1
39,2.2,51.1,6.7,0,0.849514339529194,1,1
815,16.8,46.3,53.1,4898.15277764502,1.08997528849105,1,1
715,8.9,-116.4,7.4,4293.84555523924,0.886650253365527,1,1
657,10.1,-85.1,14.1,4649.5142231076,0.664612669304003,1,1
55,4.4,10.6,14.3,228.15966084553,0.976869959300205,1,1
328,7.3,-6.4,30.2,2370.73073384016,0.837185096738031,1,1
256,4.8,24.1,17.7,2127.92435907801,0.899786581688219,1,1
363,1.5,51.1,6.5,3278.21282198812,0.639080172833939,1,1
39,5.3,-41.2,6.3,0,1.69714660023518,1,1
401,14.7,-3,53.2,2147.26960416087,1.19548477912603,1,1
40,1.7,-30.6,9.5,0,0.969048010667877,1,1
178,2.9,-43.4,3.9,1301.63729370005,1.02764691095378,1,1
51,0.8,14.3,15,201.863770568962,0.878263407726809,1,1
397,9.3,-85.2,14.2,2701.92769083409,0.338802301563319,1,1
821,27,78.2,38.4,4860.63828136114,0.784811555677617,1,1
117,0.9,-53.1,16.4,490.985071170865,0.808803265474478,1,1
99,7.4,-56,6.5,451.655114432509,0.9650113689177,1,1
101,20.8,-80.5,29.8,419.967516487448,0.730802054353787,1,1
674,25,40.3,50.2,4084.14074264319,1.04510468100347,1,1
78,16.9,113.4,9.7,314.101433464754,0.939265064010042,1,1
658,17.8,-107.2,16,3885.40173405415,0.71438802940923,1,1
335,13.3,-89.2,20.1,1742.95689669097,0.856945994019746,1,1
503,22.2,41.5,47,2654.64129742299,0.721938438708968,1,1
689,24.2,63.5,47.2,3917.85819679886,0.366620422198725,1,1
148,2.9,-23.3,28.1,725.844955723456,0.258956727849067,1,1
144,2.3,28.1,11.6,1227.5673264631,0.899117071273531,1,1
117,-1.6,-78.1,0,536.580236096818,0.775127178006025,1,1
119,6.1,-43.4,3.9,835.47269810234,0.444208055414157,1,1
560,15.8,-67.2,38.8,3552.68941781727,0.775386422169275,1,1
460,9.2,-24.4,40.3,2882.44771508592,1.29181754200228,1,1
196,13.2,-17.5,33.5,1000.52800920232,1.20806339695929,1,1
677,18.1,98.1,16.6,3924.01566367591,0.343846947538593,1,1
807,17.1,-46.3,45.3,5000,0.375192250372251,1,1
547,9.9,-39,23,3945.32318286082,1.16635626801124,1,1
657,10.6,-58.6,31.5,4789.6045723445,0.84065167566221,1,1
689,23.6,21.3,59.8,3845.68894139807,0.947336315263717,1,1
43,8,-43.1,13.5,129.710776520609,1.14962315869474,1,1
599,15.5,-3.4,46.3,5000,1.05926740455918,1,1
607,23.6,90.4,29.2,3183.86392351563,0.608634645370663,1,1
356,9.5,-85.1,14.1,2140.35555599422,0.945184480067134,1,1
675,17.9,68.2,26.1,4826.5877777103,0.928803991550594,1,1
211,6.8,24.1,17.9,1704.56854087942,1.2278126049959,1,1
636,9.7,65.2,24,4346.76804046244,0.978124376850525,1,1
174,5.3,-6.4,30.5,853.0313090439,0.744758025862899,1,1
146,3,-28.1,11.6,1271.45863313625,0.819430448386374,1,1
158,4.5,38.1,13,824.49722321551,0.72467215654762,1,1
160,1.2,9.1,20.6,835.487917222016,0.765328887080487,1,1
795,19.4,-31,52.9,4941.67587313676,1.12489651788839,1,1
397,12.8,50.1,22.9,3271.11325826306,0.77229244571419,1,1
845,26.6,-6.4,61,4664.45919353906,0.804723184014182,1,1
631,20.8,58.5,43.3,3873.2802702417,0.537944131396556,1,1
19,2.3,28.1,11.6,0,0.512840483672815,1,1
333,15.6,-4.6,42.6,1626.01134896123,1.00571224778302,1,1
83,7.4,-14.3,15,400.666377734528,0.883939738921325,1,1
254,2,27.1,27,1802.10000219247,0.338484346714275,1,1
207,7,-29.1,19,2287.01926579493,1.16440772980248,1,1
155,22.9,37.1,40.9,700.770620361229,0.722970826828265,1,1
358,11,-34.4,29.3,2599.47297372403,1.04450397125405,1,1
42,5.4,-35.2,14.1,0,1.09520719889026,1,1
108,8,24.5,11.5,530.6321007222,1.04741888398381,1,1
591,25.2,63.5,47.2,3339.17110637022,1.05869519586999,1,1
204,15.6,-63.2,15.2,1014.89266913583,0.66510881687873,1,1
238,12.9,-63.3,15.3,1282.6190208147,0.564339389140067,1,1
400,12,15.1,41.6,2511.32609942617,0.514987179683713,1,1
344,12.6,-24.2,43.8,2180.0728583017,0.835466236540911,1,1
207,10,45.6,12.1,2215.93168649283,0.438716082669077,1,1
690,14.9,50.4,31.7,5000,0.972456066385166,1,1
365,28.1,-6.6,55.7,2057.8141830677,0.888394136826216,1,1
349,16.1,-67.2,38.8,1709.07736645456,0.894696637229658,1,1
377,5.1,-39,23,2625.47150308475,0.627766697207383,1,1
130,13.7,-34.4,29.2,601.091823295825,0.679472970557539,1,1
115,7.9,-42.3,35.3,516.771580415142,1.03467759757174,1,1
729,16.6,-84.2,34.2,4162.05500386242,0.57988179803909,1,1
498,11.4,-116.4,7.4,2786.32337852963,0.978932690696191,1,1
830,23,-51.4,51.3,4585.77710080352,0.781409224739371,1,1
436,18.7,-94.2,25.1,2212.89815486637,0.441301958066136,1,1
567,14.9,-62.6,37.7,3358.99729423062,0.663455530223406,1,1
329,5,-29.1,19.2,3503.33768908816,0.272187576404963,1,1
75,9.7,28.2,11.7,307.974977662889,1.28671663865871,1,1
705,13.6,-112.3,1.9,4350.61050385612,0.709237989508143,1,1
353,10.1,63.5,14.9,3151.73285716801,0.0206377073008063,1,1
509,11.7,-34.3,29.1,4455.31907297697,0.557542658949659,1,1
101,18,35.1,28.9,438.325489998442,0.908577346340942,1,1
839,17.8,-68.3,43.2,4660.95144017608,0.588738441487704,1,1
244,5.5,24.5,11.5,3011.39312812121,1.0926210259671,1,1
475,10.6,10.4,30.2,3672.89599338004,1.31567568836875,1,1
143,4.1,-30.6,9.5,752.736797298676,0.995510887165274,1,1
729,19.6,21.3,59.8,4292.76781078212,0.584949419256138,1,1
376,18.2,-54.3,51.4,1947.57377197679,0.933881212130536,1,1
201,11.9,41.2,6.3,2101.43408065454,1.01775078655356,1,1
41,13.9,14.3,15,0,0.692805123373779,1,1
845,21,109.4,4.1,5000,0.701808962188599,1,1
203,11,50.1,22.9,1360.73754636159,0.574639980254152,1,1
765,23.2,78.2,38.4,4377.63251629592,1.06693440351702,1,1
35,6.6,24.5,11.5,0,0.567506084428687,1,1
702,23.6,-6.4,61,3957.43357710494,0.576307120627864,1,1
879,16.2,-51.4,51.3,4856.64376147571,0.513308339989825,1,1
149,3.4,-3.2,15,1131.10629827011,1.04258856168729,1,1
815,14.7,-30.1,57.3,4870.06695599029,0.864387257106439,1,1
443,11.5,-92.6,20.6,2452.61993716922,0.876864191052231,1,1
61,3.9,-53.2,16.6,241.084253937241,0.565247958650463,1,1
42,5.1,32.1,18,0,0.657674493915837,1,1
390,5.8,27.1,27.1,2333.86204520658,0.785996536983772,1,1
570,23.2,86.2,25.7,3386.83417242063,0.996293220076491,1,1
141,6,-43.1,13.6,1004.18516585615,0.475107712073335,1,1
219,14.8,63.5,15.1,1538.60468535035,1.30762211521348,1,1
221,17.4,-89.2,20,984.31137617041,1.06831899737615,1,1
456,13.1,68.2,25.9,3066.03642662039,0.80143765937966,1,1
200,10.4,-28.2,11.7,2203.67075887534,0.640508669475121,1,1
690,8.9,-57.6,28,5000,0.651696837835849,1,1
187,3.4,24.1,17.7,1293.99939429991,1.08246001017754,1,1
179,12.9,32.2,18.2,1416.82107296321,1.30715801013808,1,1
107,2.9,24.5,11.5,581.389651149389,0.995416761199781,1,1
90,7.4,9.1,20.6,399.316909251857,0.832503628646185,1,1
793,15.3,20.4,51.6,4717.55697016326,1.00558301329968,1,1
828,15.1,-94.2,25.1,4658.88030792766,1.02340436307968,1,1
435,3.2,63.1,0,4420.4997685277,1.40111331940335,1,1
159,1.6,38.1,13.1,894.051226120484,0.476443934785578,1,1
341,15.5,-3.5,60.1,1683.24428629751,1.07631682328046,1,1
523,24.5,-6.4,61,2884.24444610372,1.18519140794004,1,1
501,24.4,102.3,18.4,2719.72772909843,0.565650130662212,1,1
98,-0.6,38.1,13,399.559775248675,1.15106389482336,1,1
645,23.8,23.3,58.5,3711.88939886442,0.758046550330746,1,1
312,10.2,56.2,14.8,1906.22835548123,0.42967608871224,1,1
593,16.3,-57.6,28,3718.1685707182,1.02076362926584,1,1
715,5.6,-95.4,1.3,5000,1.00497397762009,1,1
285,8.9,50.1,0.2,3825.72794948605,0.936816791959809,1,1
674,15.8,-2.6,53.1,3631.3057508571,0.625996462533063,1,1
779,20.2,-63,37.8,4900.58836687656,0.347884418857932,1,1
20,8.1,41.2,6.3,0,0.765870471178295,1,1
81,6,32.1,18,363.071887146929,0.701144780272564,1,1
171,1.9,41.2,6.4,1686.08564870298,0.693424203817487,1,1
517,15.6,-24.3,44,4190.68731310799,1.06600284295659,1,1
337,10.2,-29.1,19.1,2984.58443968042,0.329371600837921,1,1
331,10.4,97.6,12.9,1630.24111078068,0.716898817741018,1,1
352,12.1,-49.6,23.1,2630.24007301035,0.233125679345368,1,1
539,17.3,76.2,6.5,4628.64349293558,0.572025565935844,1,1
761,20,113.4,9.7,3897.03285253481,0.9961564079868,1,1
195,17,50.2,23,948.306163716063,0.743299208971112,1,1
649,23.5,40.3,50.3,4164.93529405179,0.355296118977285,1,1
103,12.2,-43.1,13.5,492.615848381403,0.658262011738996,1,1
116,13,17.2,22,530.481977314082,1.37682989915317,1,1
851,15.2,98.1,13.1,5000,0.759139494460388,1,1
345,7.9,38.1,13,3453.44137474458,0.84270804502686,1,1
344,9.5,-83.5,10.6,1859.6562700249,1.020341898531,1,1
407,16.6,20.5,51.8,2340.5404258746,0.644766824574323,1,1
378,4.1,-6.4,30.3,2850.76326262807,1.2820135333201,1,1
99,12.3,50.3,31.6,416.489379833038,0.701527625028055,1,1
164,18.1,81.1,17,756.21952073707,0.768160157813177,1,1
482,17.8,0.1,34.9,4109.50401458685,0.189396694262434,1,1
779,14.7,-118.2,7.4,4460.03919321585,0.930953802796949,1,1
196,13,63.5,15.2,1048.2787698855,0.753569960512491,1,1
400,24.8,-3.3,46,2473.29107871802,1.02597054192516,1,1
401,16.3,86.2,22.3,2331.18723776512,1.248065460181,1,1
347,10.5,63.5,14.9,3173.13674755966,0.291108861466407,1,1
212,21.6,63.4,47.2,940.739617762974,0.838174079805242,1,1
603,16.4,-80.6,30,3764.46097067053,0.610866525409264,1,1
124,12.6,41.2,6.3,940.634022150221,0.815488952019709,1,1
457,21.9,45.2,54.7,2466.57811431138,1.05042379332071,1,1
713,4.7,78.1,15.2,5000,0.999606810837953,1,1
138,13.3,17.4,45.1,616.573313372377,1.04689013325649,1,1
273,14.4,63.5,15.1,1792.53569293938,1.10074982606675,1,1
286,10.7,-14,22.4,2883.96161142455,0.445537548981881,1,1
788,15.6,109.3,4,4284.07688769217,1.18909039693292,1,1
57,13.5,-43.1,38.9,184.985373644444,0.645637107836601,1,1
55,4.5,24.5,11.5,232.356122321744,0.751445032790692,1,1
131,15.3,76.2,6.5,590.548255269805,0.65311230293924,1,1
101,10.9,46,12.4,458.575144196572,1.48386044823086,1,1
459,5,10.3,29.9,3626.06256274,0.931846673565638,1,1
187,4.3,41.2,6.3,2024.22161306853,0.914277621441655,1,1
411,3.1,-21.1,18.6,3676.76614205033,0.365161830422554,1,1
825,21.5,63.4,47.2,4979.58009396916,0.971989295056152,1,1
172,0.7,10.6,14.4,1606.99062080687,1.33473619142502,1,1
470,12.8,-26.2,50.9,2669.66255526407,1.04954714360266,1,1
437,18,68.2,25.9,3314.0790477896,1.35407373333865,1,1
81,2.6,14.3,15,370.106735793872,0.84637664114627,1,1
397,12.7,18.1,33.3,3171.32759430926,1.0895741091232,1,1
43,11.3,18.2,33.1,150.473301088315,0.685934398054839,1,1
397,11,76.2,6.5,3110.09780827489,1.30138117217751,1,1
638,10.1,-24.4,40.4,4418.81641713076,1.05210391192322,1,1
775,6.7,89.5,5.8,5000,1.44175048928258,1,1
569,25.8,18.1,54.8,3474.72200804653,0.742177967942967,1,1
78,8.8,0.2,34.6,339.842207230948,0.961112693727465,1,1
861,27.3,23.3,58.6,4864.63108726097,0.7826929834071,1,1
472,17.7,35,29.1,3853.19283008689,1.32550360989737,1,1
330,6.9,1.4,23.6,3548.61638412559,0.341389938634905,1,1
533,20.5,-33.1,57.8,2819.12465831895,0.463356207015983,1,1
297,16.1,50.2,23,1956.55965807294,0.999329145167561,1,1
140,8.8,-28.1,11.6,1209.98036938677,0.733565285995424,1,1
563,10,-42.3,35.3,3764.78105130457,0.588846885698954,1,1
75,6.1,-41.2,6.4,345.229221346385,0.796237352403186,1,1
396,15.2,-84.2,34.2,1886.33645485342,0.412127759301324,1,1
254,12.1,32.1,18,2246.53686893064,1.31157053127055,1,1
310,5.1,-21.1,18.5,2536.93729750986,1.00078089263281,1,1
335,13.3,-116.4,7.4,1619.67535984292,1.29644614795835,1,1
484,6.7,-57.6,28.2,3121.41280565406,0.610449337562452,1,1
41,4.1,-34.4,29.2,0,0.553920065197197,1,1
603,7.8,-39,23,4723.26983068979,0.90274029266696,1,1
67,2.2,-14.2,15,291.657215243483,0.894291954451699,1,1
29,10.1,46,12.3,86.0882030230518,1.0373600849318,1,1
163,11,28.2,11.7,1525.20276965911,0.707186231402129,1,1
631,11.7,-85,14,4771.03344563236,0.67589814614593,1,1
337,11.5,-14.1,22.5,3262.07268503289,1.28005213201615,1,1
416,13,-2.6,53.3,2507.73260216966,1.34487053689473,1,1
59,12.4,-29.1,19.1,255.401459149244,1.03130575047687,1,1
211,3.9,-48.3,8.1,1715.63416648266,0.463717869201931,1,1
820,25.5,21.3,59.8,5000,0.744394620285469,1,1
560,14.7,-93,20.7,3500.67634268497,0.351652460605907,1,1
91,14.6,-96.1,25,329.517655638432,0.837846658475423,1,1
696,13,68.3,26.2,5000,1.09896098069475,1,1
342,17.6,46,12.4,3507.60598122178,0.223684277859806,1,1
243,4,-6,20.6,2064.35394413933,1.29490107178816,1,1
332,11.6,-80.5,29.8,1554.67170485001,1.16733358551285,1,1
468,6.8,-83.6,10.8,2880.08145667967,1.30464240162014,1,1
248,18.4,0.1,34.7,1635.32642780705,1.03982124806045,1,1
361,9.9,-48.3,8,2847.5439013381,0.933629689225547,1,1
43,1.7,-30.6,9.5,0,1.39663222826647,1,1
760,21.9,98.1,16.5,4783.49682677235,1.10248073843061,1,1
317,18.1,-80.5,29.9,1533.30803043137,0.804437371143845,1,1
175,1.1,24.5,11.5,1737.21651746419,0.943824168277668,1,1
160,0.4,38.1,13.2,873.120846520236,0.920986660869095,1,1
166,14.8,113.1,11.3,756.477073592713,0.837263169243463,1,1
59,13,-14.1,22.6,216.814187273439,1.25161142264846,1,1
371,17.7,-68.4,43.3,1801.62376495765,0.589329096642117,1,1
260,22.5,-3.4,60,1217.29772946071,0.653548402260858,1,1
696,10.4,93.1,8.1,5000,0.634512906157511,1,1
820,11.7,-82.2,34.4,4843.87455740808,0.660188754793383,1,1
466,20,59.1,39.7,2648.65012060011,0.761087455885326,1,1
352,13.8,18.2,33.4,2805.21705517185,0.90117379459032,1,1
662,20.6,18.1,54.9,4191.19909614779,0.48832759384474,1,1
50,7,32.2,18.2,186.444736668011,0.673880113494112,1,1
273,14.5,42.3,21.9,1627.92924405981,1.11025715473493,1,1
847,29.9,21.3,59.8,5000,0.476394392237641,1,1
116,10.3,-56.1,6.6,519.695449661147,0.941997753335444,1,1
426,18.1,-107.2,16,2250.26225179475,0.712851203619525,1,1
775,22.2,102.1,20.1,4508.60890838999,1.44252985519886,1,1
718,8.7,-116.4,7.5,3929.83669518523,1.23914578228436,1,1
547,15.6,-93,20.7,3268.49512671774,0.632087424553724,1,1
466,18.3,97.6,12.9,2510.04610434153,1.35279143679768,1,1
75,9.7,14.3,15,345.249724170243,1.32613132328168,1,1
271,7,-34.3,29.1,1942.41815526643,1.09602578159926,1,1
700,14,77.5,15,5000,0.604241728204405,1,1
89,18.1,18.2,33.1,375.943404374739,1.33564299060903,1,1
454,13.4,90.1,6,2588.23406051163,1.29110455368396,1,1
691,23.9,113.1,11.3,3705.77897481663,0.736688562732476,1,1
307,18,37.1,40.6,1933.23679187706,0.667599574705351,1,1
432,19.3,125,1.6,2281.08460192206,1.18303613757017,1,1
537,15.1,-85,14,4143.58146559346,0.822741555581007,1,1
691,17.4,53.5,34,5000,0.766507864670767,1,1
296,9.9,-21.1,18.5,3251.30053850755,0.59689061666696,1,1
363,0.9,24.1,17.7,3475.80834035915,1.20609081862601,1,1
34,11.6,63.5,15.2,0,1.28069194838749,1,1
401,17.6,-116.4,7.5,2139.31553192134,0.775270833739085,1,1
817,21.8,113.1,11.3,4608.90284292102,0.418147185744355,1,1
127,-2.6,-17.2,13.3,941.093555447354,0.922834463889301,1,1
789,11.5,-63,37.9,4611.63857561737,0.341186513623887,1,1
350,6.2,-56.1,6.7,3499.02972029438,0.846938572043694,1,1
